goals,successfulDribblesPercentage,blockedShots,penaltyWon,goalsFromOutsideTheBox,hitWoodwork,expectedGoals,totalShots,goalConversionPercentage,shotFromSetPiece,headedGoals,offsides,bigChancesMissed,shotsOnTarget,penaltiesTaken,freeKickGoal,leftFootGoals,penaltyConversion,successfulDribbles,shotsOffTarget,penaltyGoals,goalsFromInsideTheBox,rightFootGoals,setPieceConversion,rating,player.name,player.slug,player.userCount,player.id,team.name,team.slug,team.shortName,team.userCount,team.type,team.id,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text
3,33.33,1,0,0,0,0.0,15,20.0,0,2,0,0,7,0,0,0,0.0,2,7,0,3,1,0.0,6.88,Carlos Rodríguez,carlos-rodriguez,55,849170,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
0,40.0,1,0,0,0,,6,0.0,0,0,0,0,0,0,0,0,0.0,2,5,0,0,0,0.0,6.88,Nicolas Sottile,sottile-nicolas,1,1118571,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,50.0,3,0,0,0,,6,0.0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0.0,6.88,Caín Fara,cain-fara,14,971200,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
11,40.0,10,1,1,0,0.0,43,25.58,0,0,7,4,18,3,0,3,66.67,4,15,2,10,8,0.0,6.87,Jhon Cifuente,jhon-cifuente,96,846663,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
7,27.27,6,1,0,1,0.0,34,20.59,0,4,8,3,15,0,0,1,0.0,3,13,0,7,2,0.0,6.87,Diego Ledesma,ledesma-diego,14,1479176,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
1,53.85,0,1,0,0,0.0,3,33.33,0,0,0,0,1,0,0,0,0.0,7,2,0,1,1,0.0,6.87,Alan Minda,minda-alan,285,1122552,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
1,100.0,1,0,0,0,0.0,2,50.0,0,0,0,0,1,0,0,1,0.0,2,0,0,1,0,0.0,6.87,Tomás Oneto,tomas-oneto,12,871814,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
1,72.73,4,0,0,0,0.0,15,6.67,0,1,0,0,6,0,0,0,0.0,8,5,0,1,0,0.0,6.86,Edison Caicedo,edison-caicedo,10,844615,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
5,45.83,8,0,0,2,0.0,47,10.64,2,0,14,7,17,0,0,0,0.0,11,22,0,5,5,0.0,6.86,Alexis Rodríguez,alexis-rodriguez,41,882607,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
4,46.3,11,0,0,0,0.0,38,10.53,2,1,7,0,14,1,0,0,100.0,25,13,1,4,3,0.0,6.86,Juan Ruiz Gómez,juan-ruiz-gomez,16,896857,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
4,0.0,6,0,1,0,0.0,16,25.0,0,1,0,0,6,0,0,1,0.0,0,4,0,3,2,0.0,6.86,Elian Carabali,carabali-elian,2,1474739,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,57.14,3,0,0,0,0.0,11,0.0,0,0,0,1,4,0,0,0,0.0,8,4,0,0,0,0.0,6.86,Bryan García,bryan-garcia,75,1065584,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
2,58.54,4,0,0,0,0.0,23,8.7,7,2,2,3,7,0,0,0,0.0,24,12,0,2,0,0.0,6.86,Jordan Rezabala,jordan-rezabala,48,1049725,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
5,40.0,6,0,0,2,0.0,34,14.71,12,0,5,1,12,2,0,2,100.0,8,16,2,5,3,0.0,6.85,Gabriel Cortez,gabriel-cortez,68,1090134,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
0,100.0,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0.0,4,1,0,0,0,0.0,6.85,Thiago Serpa,thiago-serpa,5,1004135,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
2,83.33,3,1,0,0,0.0,14,14.29,0,1,0,0,3,0,0,0,0.0,5,8,0,2,1,0.0,6.85,Gabriel Achilier,gabriel-achilier,42,37047,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.85,Moisés Ramírez,moises-ramirez,346,923237,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
4,50.0,12,1,1,1,0.0,35,11.43,0,0,14,2,13,0,0,1,0.0,25,10,0,3,3,0.0,6.85,Jhojan Julio,jhojan-julio,257,925741,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
7,55.74,9,0,1,1,0.0,46,15.22,3,1,3,3,13,1,0,0,100.0,34,24,1,6,6,0.0,6.85,Cristhian Solano,solano-cristhian,5,1119725,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
5,60.78,8,0,3,0,0.0,37,13.51,1,0,2,1,12,0,0,0,0.0,31,17,0,2,5,0.0,6.85,Byron Angulo,angulo-byron,7,1185457,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.85,Dennis Corozo,dennis-corozo,1,33227,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
3,0.0,1,1,0,0,,11,27.27,0,0,0,0,4,0,0,1,0.0,0,6,0,3,2,0.0,6.84,Agustín Rodríguez,agustin-rodriguez,61,1108468,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
5,50.0,7,0,0,1,0.0,25,20.0,0,0,6,1,6,1,0,1,100.0,4,12,1,5,4,0.0,6.84,Angel Quiñonez,angel-quinonez,16,886545,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
0,55.0,1,0,0,0,0.0,5,0.0,0,0,0,0,0,0,0,0,0.0,11,4,0,0,0,0.0,6.84,Leonai Souza de Almeida,leonai-souza-de-almeida,56,1021850,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
0,57.14,5,0,0,0,0.0,15,0.0,0,0,0,0,2,0,0,0,0.0,4,8,0,0,0,0.0,6.84,Dennis Quintero,dennis-quintero,3,789917,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
5,50.0,11,0,0,1,0.0,55,9.09,0,1,4,6,20,1,0,1,0.0,27,24,0,5,3,0.0,6.84,Sergio Gonzalez,sergio-gonzalez,11,790806,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.84,Rolando David Silva,silva-rolando-david,1,1020039,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
2,25.0,2,1,0,0,0.0,9,22.22,0,0,2,1,3,0,0,0,0.0,1,4,0,2,2,0.0,6.84,Eber Caicedo,eber-caicedo,2,226216,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
3,66.67,2,0,0,2,,14,21.43,0,0,4,1,5,1,0,1,100.0,2,7,1,3,2,0.0,6.84,Juan Anangonó,juan-anangono,37,125076,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
0,50.0,0,0,0,0,0.0,12,0.0,0,0,0,0,5,0,0,0,0.0,2,7,0,0,0,0.0,6.84,Joao Quinones,quinones-joao,3,939465,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,50.0,4,1,0,0,0.0,11,0.0,1,0,1,2,1,0,0,0,0.0,4,6,0,0,0,0.0,6.83,Jhon Ontaneda,ontaneda-jhon,4,989402,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
8,52.0,10,0,1,1,0.0,55,14.55,1,0,5,2,22,4,0,3,100.0,13,23,4,7,5,0.0,6.83,Jorge Ordóñez,jorge-ordonez,15,869786,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
0,100.0,2,0,0,0,,5,0.0,4,0,3,0,0,0,0,0,0.0,1,3,0,0,0,0.0,6.83,Ángel Gracia,angel-gracia,3,805126,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
0,100.0,0,0,0,1,0.0,2,0.0,1,0,0,0,0,0,0,0,0.0,6,2,0,0,0,0.0,6.83,Andrés Sánchez,andres-sanchez,1,1473020,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
4,51.28,9,0,1,1,0.0,31,12.9,0,0,2,3,14,5,0,1,60.0,20,8,3,3,3,0.0,6.83,Robert Burbano,robert-burbano,13,339557,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
1,75.0,2,0,0,1,0.0,8,12.5,0,0,1,0,3,0,0,1,0.0,3,3,0,1,0,0.0,6.83,Jesús Trindade,jesus-trindade,124,924855,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
0,50.0,1,0,0,0,0.0,6,0.0,0,0,1,0,2,0,0,0,0.0,5,3,0,0,0,0.0,6.83,Matías Fernández,matias-fernandez,237,805170,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
0,88.89,4,0,0,0,0.0,10,0.0,0,0,0,0,2,0,0,0,0.0,8,4,0,0,0,0.0,6.83,Joseph Espinoza,espinoza-joseph,12,1004132,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
3,25.0,4,0,2,0,0.0,17,17.65,7,0,2,0,7,1,2,0,100.0,1,6,1,1,3,28.57,6.83,Facundo Rivero,facundo-rivero,4,1210374,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,50.0,3,0,0,0,0.0,6,0.0,0,0,1,0,0,0,0,0,0.0,5,3,0,0,0,0.0,6.83,Luis Castillo,castillo-luis,1,985109,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
0,71.43,3,0,0,0,0.0,6,0.0,1,0,1,0,2,0,0,0,0.0,5,1,0,0,0,0.0,6.82,Kelvin Osorio,kelvin-osorio,35,818997,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
2,0.0,0,0,0,0,0.0,9,22.22,0,1,0,0,2,0,0,1,0.0,0,7,0,2,0,0.0,6.82,Luca Sosa,luca-sosa,25,789668,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
1,61.54,4,0,0,0,0.0,12,8.33,0,0,0,0,5,0,0,0,0.0,8,3,0,1,1,0.0,6.82,Marcos Andrés López,marcos-andres-lopez,8,846671,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
0,100.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,6.82,Juan Nazareno,juan-nazareno,1,822719,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.82,Wilman Pabón,wilman-pabon,1,923195,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,87.5,1,0,0,0,0.0,6,0.0,0,0,2,0,3,0,0,0,0.0,7,2,0,0,0,0.0,6.82,Cristian García,cristian-garcia,5,943177,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
1,80.0,2,0,0,1,0.0,13,7.69,0,0,0,1,6,0,0,0,0.0,4,5,0,1,1,0.0,6.81,David Noboa,david-noboa,2,588596,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
1,50.0,0,0,0,0,0.0,3,33.33,0,1,0,0,1,0,0,0,0.0,1,2,0,1,0,0.0,6.81,Jefferson Nazareno,nazareno-jefferson,0,1473025,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
1,25.0,7,0,1,0,0.0,19,5.26,7,0,1,0,5,0,1,1,0.0,1,7,0,0,0,14.29,6.81,Leonel Quiñónez,leonel-quinonez,21,922853,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
0,100.0,1,0,0,0,0.0,3,0.0,0,0,2,0,1,0,0,0,0.0,3,1,0,0,0,0.0,6.81,Arián Pucheta,arian-pucheta,12,859969,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
4,25.0,1,1,1,0,0.0,22,18.18,0,1,7,2,9,0,0,1,0.0,2,12,0,3,1,0.0,6.81,Esteban Davila,esteban-davila,5,873889,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
0,87.5,3,0,0,0,0.0,8,0.0,0,0,0,0,2,0,0,0,0.0,7,3,0,0,0,0.0,6.81,Eddy Mejía,eddy-mejia,3,922092,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
1,48.15,5,1,0,0,0.0,27,3.7,1,0,5,0,3,0,0,0,0.0,13,19,0,1,1,0.0,6.81,Christian Ortíz,christian-ortiz,111,293235,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
4,27.27,6,6,1,2,0.0,34,11.76,0,2,11,3,11,0,0,2,0.0,12,17,0,3,0,0.0,6.81,Janner Corozo,janner-corozo,59,868275,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
1,46.67,4,1,1,0,0.0,20,5.0,0,0,1,0,6,0,0,1,0.0,7,10,0,0,0,0.0,6.81,Renny Jaramillo,renny-jaramillo,9,588640,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
3,40.91,10,0,1,1,0.0,30,10.0,5,1,4,2,10,1,0,0,100.0,9,10,1,2,2,0.0,6.81,Anderson Naula,anderson-naula,5,805166,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,42.86,3,0,0,0,0.0,6,0.0,0,0,1,1,2,0,0,0,0.0,6,1,0,0,0,0.0,6.8,Jorge Gongora,gongora-jorge,6,1185460,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
4,51.43,11,1,0,1,0.0,33,12.12,1,0,6,1,10,0,0,1,0.0,18,12,0,4,3,0.0,6.8,Kevin Rodriguez,rodriguez-kevin,557,1431770,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
1,40.0,1,0,1,0,0.0,3,33.33,0,0,1,1,1,0,0,0,0.0,4,1,0,0,1,0.0,6.8,Maikel Reyes,maikel-reyes,9,1105564,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
0,60.0,3,0,0,0,,7,0.0,0,0,0,0,1,0,0,0,0.0,3,3,0,0,0,0.0,6.8,David Ribeiro Pereira,ribeiro-pereira-david,8,984979,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.8,Joel Quintero,joel-quintero,9,822717,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
0,33.33,0,0,0,0,,4,0.0,1,0,0,1,1,0,0,0,0.0,1,3,0,0,0,0.0,6.8,Byron Mina,byron-mina,1,248045,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,,4,0.0,0,0,1,0,1,0,0,0,0.0,0,3,0,0,0,0.0,6.8,Aubrey David,aubrey-david,35,249665,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.8,Johan Lara,johan-lara,1,985144,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.8,Rooney Troya,troya-rooney,15,1482436,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
0,50.0,2,0,0,0,0.0,7,0.0,1,0,0,0,3,0,0,0,0.0,2,2,0,0,0,0.0,6.8,Kevin Mercado,kevin-mercado,42,155796,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
0,75.0,0,0,0,0,0.0,2,0.0,0,0,0,0,0,0,0,0,0.0,3,2,0,0,0,0.0,6.8,Jair Castillo,castillo-jair,1,1473188,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.8,Juan Bolado,juan-bolado,4,848617,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,59.09,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,6.8,Jean Carlos Montaño,jean-carlos-montano,7,905565,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,2,0.0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,0.0,6.79,Darío Aimar,dario-aimar,16,805296,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
0,50.0,4,0,0,0,0.0,11,0.0,0,0,1,0,1,0,0,0,0.0,6,6,0,0,0,0.0,6.79,Edison Vega,edison-vega,11,832468,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
1,44.44,2,1,1,0,0.0,17,5.88,2,0,1,1,6,0,0,1,0.0,4,9,0,0,0,0.0,6.79,Diego Armas,diego-armas,5,925605,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
0,42.86,4,0,0,0,0.0,6,0.0,0,0,0,0,0,0,0,0,0.0,3,2,0,0,0,0.0,6.79,Pedro Velasco,pedro-velasco,29,146300,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
1,40.0,1,0,0,0,0.0,18,5.56,0,0,0,0,5,0,0,0,0.0,2,12,0,1,1,0.0,6.79,Francisco Gatti,gatti-francisco,3,1096661,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,57.89,2,0,0,0,0.0,11,0.0,0,0,1,2,4,0,0,0,0.0,11,5,0,0,0,0.0,6.79,Bryan Ramirez,ramirez-bryan,8,1459658,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.79,Victor Mendoza,mendoza-victor,20,991138,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.79,Carlos Uvilde Sanchez Esmeraldas,carlos-uvilde-sanchez-esmeraldas,5,1065585,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
3,45.45,5,0,0,2,0.0,27,11.11,0,1,1,2,10,1,0,0,0.0,5,12,0,3,2,0.0,6.78,Steven Tapiero,tapiero-steven,16,1020186,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
2,60.0,3,0,0,0,0.0,20,10.0,0,0,9,1,10,0,0,1,0.0,3,7,0,2,1,0.0,6.78,Vinicio Angulo,vinicio-angulo,9,125075,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
0,50.0,1,0,0,0,,6,0.0,0,0,0,0,1,0,0,0,0.0,2,4,0,0,0,0.0,6.78,José Alberti,jose-alberti,23,976102,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
0,53.33,1,0,0,0,0.0,6,0.0,0,0,1,1,3,0,0,0,0.0,8,2,0,0,0,0.0,6.78,Jimmy Mina,mina-jimmy,2,1468325,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
1,66.67,3,0,0,1,0.0,16,6.25,0,0,0,0,4,0,0,0,0.0,16,9,0,1,1,0.0,6.78,Madison Julio,madison-julio,5,826819,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
0,0.0,1,0,0,0,0.0,9,0.0,4,0,1,0,4,0,0,0,0.0,0,4,0,0,0,0.0,6.78,Guillermo Fratta,guillermo-fratta,34,805244,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
2,28.57,1,0,0,0,0.0,25,8.0,0,1,5,3,8,0,0,0,0.0,2,16,0,2,1,0.0,6.78,Cristian Colmán,cristian-colman,97,805316,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
0,100.0,1,0,0,0,0.0,5,0.0,0,0,1,1,2,0,0,0,0.0,1,2,0,0,0,0.0,6.78,Patrickson Delgado,patrickson-delgado,179,1002530,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
0,50.0,1,0,0,0,,5,0.0,0,0,2,0,2,0,0,0,0.0,3,2,0,0,0,0.0,6.78,Darlin Leiton,leiton-darlin,47,987648,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
0,0.0,2,0,0,0,0.0,3,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.78,Davor Montiel,davor-montiel,1,1108521,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
2,54.55,3,0,0,0,0.0,11,18.18,0,0,0,0,3,0,0,0,0.0,6,5,0,2,2,0.0,6.77,Nicolás Goitea,goitea-nicolas,5,1092353,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
3,41.67,14,0,1,0,0.0,41,7.32,19,1,1,0,16,0,1,0,0.0,5,11,0,2,1,5.26,6.77,Richard Calderón,richard-calderon,8,827122,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
4,41.67,7,0,0,1,0.0,40,10.0,0,2,4,0,12,0,0,1,0.0,10,21,0,4,1,0.0,6.77,Lautaro Díaz,lautaro-diaz,246,992093,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
4,64.1,16,2,0,2,0.0,54,7.41,0,0,8,2,17,1,0,0,100.0,25,21,1,4,4,0.0,6.77,Daniel Porozo,daniel-porozo,7,588626,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
2,61.11,11,0,0,0,0.0,28,7.14,7,0,5,0,7,0,0,2,0.0,11,10,0,2,0,0.0,6.77,Carlos Arboleda,carlos-arboleda,5,909664,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
1,50.0,4,0,0,2,0.0,27,3.7,3,0,0,0,6,0,0,0,0.0,13,17,0,1,1,0.0,6.77,Francisco Mera,francisco-mera,3,915158,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
0,66.67,0,0,0,0,0.0,8,0.0,0,0,1,0,2,0,0,0,0.0,2,6,0,0,0,0.0,6.77,Edison Carcelen,edison-carcelen,4,846828,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
0,66.67,3,0,0,0,0.0,11,0.0,0,0,0,0,4,0,0,0,0.0,8,4,0,0,0,0.0,6.77,Joao Ortíz,joao-ortiz,47,588630,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
1,62.5,1,0,0,0,0.0,6,16.67,0,1,2,0,4,0,0,0,0.0,5,1,0,1,0,0.0,6.76,Bryan Rodriguez,rodriguez-bryan,1,1020038,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
1,46.67,8,0,0,0,0.0,20,5.0,0,0,0,0,5,0,0,0,0.0,7,7,0,1,1,0.0,6.76,Cristian Penilla,cristian-penilla,18,220439,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
