goals,successfulDribblesPercentage,blockedShots,penaltyWon,goalsFromOutsideTheBox,hitWoodwork,expectedGoals,totalShots,goalConversionPercentage,shotFromSetPiece,headedGoals,offsides,bigChancesMissed,shotsOnTarget,penaltiesTaken,freeKickGoal,leftFootGoals,penaltyConversion,successfulDribbles,shotsOffTarget,penaltyGoals,goalsFromInsideTheBox,rightFootGoals,setPieceConversion,rating,player.name,player.slug,player.userCount,player.id,team.name,team.slug,team.shortName,team.userCount,team.type,team.id,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text
0,50.0,0,0,0,0,,6,0.0,0,0,0,0,1,0,0,0,0.0,2,5,0,0,0,0.0,6.76,Christian Oña,christian-ona,4,340197,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
4,50.0,4,0,0,2,0.0,30,13.33,0,2,6,4,12,0,0,0,0.0,1,14,0,4,2,0.0,6.76,Marcelo Moreno,marcelo-moreno,638,33120,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
2,62.5,7,0,0,0,,26,7.69,0,1,3,0,12,0,0,1,0.0,15,7,0,2,0,0.0,6.76,Vilinton Branda,branda-vilinton,9,1190984,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
1,59.09,5,0,0,1,0.0,16,6.25,3,0,2,1,6,1,0,0,100.0,13,5,1,1,1,0.0,6.76,Jhonny Quiñónez,jhonny-quinonez,20,881847,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
0,35.48,2,2,0,1,0.0,12,0.0,0,0,0,0,3,0,0,0,0.0,11,7,0,0,0,0.0,6.76,Layan Loor,layan-loor,8,1184983,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
0,83.33,0,0,0,0,0.0,2,0.0,0,0,0,0,0,0,0,0,0.0,5,2,0,0,0,0.0,6.76,Mateo Carabajal,mateo-carabajal,54,896623,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
1,55.0,13,0,0,0,0.0,29,3.45,2,0,1,0,7,1,0,0,100.0,11,9,1,1,1,0.0,6.76,Fernando Gaibor,fernando-gaibor,97,106461,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
2,72.73,9,0,0,2,0.0,20,10.0,1,1,0,1,3,0,0,1,0.0,8,8,0,2,0,0.0,6.76,Manu Balda,manu-balda,25,787750,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
1,30.0,6,0,0,3,0.0,28,3.57,6,0,2,3,7,0,0,1,0.0,3,15,0,1,0,0.0,6.76,Yaimar Medina,yaimar-medina,82,1106546,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
0,0.0,1,0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.76,Joshue Quinonez,quinonez-joshue,52,1002950,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.75,Walter Hinostroza,walter-hinostroza,1,922858,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
0,50.0,4,1,0,0,0.0,9,0.0,0,0,3,1,2,0,0,0,0.0,8,3,0,0,0,0.0,6.75,Jonnathan Mina,mina-jonnathan,3,1019932,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
2,34.21,5,0,1,1,0.0,30,6.67,0,0,11,3,9,0,0,1,0.0,13,16,0,1,1,0.0,6.75,Jimmy Evans,evans-jimmy,8,1177802,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.75,Daniel Mejia,mejia-daniel,0,1604235,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
0,50.0,2,0,0,0,0.0,4,0.0,1,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0.0,6.75,Bryan Oña,bryan-ona,2,882068,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
0,75.0,2,0,0,0,0.0,8,0.0,0,0,4,0,0,0,0,0,0.0,3,6,0,0,0,0.0,6.75,Sergio Sosa,sosa-sergio,3,789888,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.75,Manuel Corozo,manuel-corozo,0,1103523,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.75,Mayckel Uriarte,mayckel-uriarte,1,1117777,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
0,66.67,0,0,0,0,0.0,1,0.0,1,0,0,0,1,0,0,0,0.0,2,0,0,0,0,0.0,6.75,Jorge Pinos,jorge-pinos,16,925598,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
1,73.33,8,0,0,0,,22,4.55,1,0,0,2,6,0,0,0,0.0,11,8,0,1,1,0.0,6.75,Wilter Ayovi,wilter-ayovi,3,826832,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
1,50.0,0,0,0,1,,8,12.5,0,0,2,1,3,0,0,0,0.0,2,5,0,1,0,0.0,6.75,Ousmane N’Dong,ousmane-n-dong,25,1017449,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
2,40.91,3,0,0,3,0.0,16,12.5,0,0,2,0,4,0,0,0,0.0,9,9,0,2,2,0.0,6.74,Daniel Clavijo,daniel-clavijo,1,903650,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
1,62.5,2,0,0,0,0.0,12,8.33,0,0,3,0,5,0,0,1,0.0,10,5,0,1,0,0.0,6.74,Ronald Perlaza,perlaza-ronald,6,1485501,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
1,27.78,1,0,0,0,0.0,14,7.14,0,0,3,2,8,0,0,0,0.0,5,5,0,1,1,0.0,6.74,Ariel Almagro,ariel-almagro,0,1495599,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,69.57,1,0,0,0,0.0,14,0.0,0,0,0,0,3,0,0,0,0.0,16,10,0,0,0,0.0,6.74,Roger Arias,roger-arias,3,1103526,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
1,25.0,4,0,0,0,0.0,19,5.26,3,0,0,1,10,0,0,0,0.0,3,5,0,1,1,0.0,6.74,José Andrade,jose-andrade,3,883301,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
0,100.0,0,0,0,1,0.0,8,0.0,4,0,3,0,1,0,0,0,0.0,4,7,0,0,0,0.0,6.74,Luciano Recalde,luciano-recalde,19,896879,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.74,Walter Chavez,walter-chavez,1,155764,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
0,54.55,0,0,0,1,0.0,5,0.0,0,0,1,1,2,0,0,0,0.0,6,3,0,0,0,0.0,6.74,Gustavo Cortez,gustavo-cortez,29,846662,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
0,66.67,4,0,0,1,0.0,12,0.0,0,0,0,0,2,0,0,0,0.0,2,6,0,0,0,0.0,6.74,Kevin Becerra,kevin-becerra,1,931653,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,6.74,David Cabezas,david-cabezas,5,886492,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
2,21.43,4,0,0,0,0.0,17,11.76,0,0,2,1,6,0,0,2,0.0,3,7,0,2,0,0.0,6.74,Adolfo Muñoz,adolfo-munoz,29,869785,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
0,0.0,1,0,0,0,0.0,1,0.0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.74,Richard Mina,mina-richard,31,937863,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
0,46.67,2,0,0,0,0.0,22,0.0,4,0,0,0,8,0,0,0,0.0,7,12,0,0,0,0.0,6.74,Jean Carlos Estacio,jean-carlos-estacio,1,932247,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
5,42.31,10,0,0,0,0.0,47,10.64,0,1,19,4,17,1,0,0,100.0,11,20,1,5,4,0.0,6.73,Agustin Maziero,agustin-maziero,13,913609,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
2,46.67,5,0,0,0,0.0,23,8.7,0,1,0,0,7,0,0,0,0.0,7,11,0,2,1,0.0,6.73,Sebastián Assis,sebastian-assis,18,976167,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
1,100.0,3,0,1,0,0.0,12,8.33,0,0,0,0,2,0,0,0,0.0,2,7,0,0,1,0.0,6.73,Cristian Pellerano,cristian-pellerano,35,787563,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
0,77.27,4,1,0,0,0.0,14,0.0,6,0,2,0,4,0,0,0,0.0,17,6,0,0,0,0.0,6.73,Jordan Chillambo,chillambo-jordan,1,1473214,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,0.0,2,0,0,0,,4,0.0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0.0,6.73,Dixon Arroyo,dixon-arroyo,273,158407,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
3,33.33,2,1,0,0,0.0,24,12.5,0,2,2,1,10,1,0,0,0.0,6,12,0,3,1,0.0,6.73,Cristian Martínez,cristian-martinez,129,312194,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
2,48.28,7,0,1,1,0.0,17,11.76,0,0,0,1,5,0,0,0,0.0,14,5,0,1,2,0.0,6.73,Andrés Felipe Ávila,andres-felipe-avila,16,921961,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,25.0,0,0,0,0,0.0,1,0.0,0,0,1,0,0,0,0,0,0.0,1,1,0,0,0,0.0,6.73,Darwin Estuardo Quilumba Diaz,darwin-estuardo-quilumba-diaz,2,922104,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
1,100.0,6,0,0,0,0.0,14,7.14,2,0,0,1,4,0,0,0,0.0,2,4,0,1,1,0.0,6.73,Steven Gomez,gomez-steven,4,1461227,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
0,0.0,2,1,0,0,,13,0.0,0,0,4,1,3,0,0,0,0.0,0,8,0,0,0,0.0,6.73,Olmes García,olmes-garcia,12,314094,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
0,33.33,1,0,0,0,0.0,9,0.0,0,0,0,0,5,0,0,0,0.0,2,3,0,0,0,0.0,6.73,Jalmar Almeida,almeida-jalmar,3,1186831,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
1,33.33,2,0,0,0,,6,16.67,2,0,0,0,4,0,0,1,0.0,3,0,0,1,0,0.0,6.73,Lucas Ontivero,lucas-ontivero,13,384486,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
1,60.0,0,0,0,0,0.0,3,33.33,0,0,0,0,2,0,0,0,0.0,3,1,0,1,1,0.0,6.73,Luis Caicedo,luis-caicedo,5,1169072,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
0,50.0,3,0,0,0,0.0,15,0.0,0,0,0,0,4,0,0,0,0.0,6,8,0,0,0,0.0,6.73,Jean Humanante,humanante-jean,9,938611,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
0,77.78,6,0,0,0,0.0,12,0.0,0,0,0,0,2,0,0,0,0.0,7,4,0,0,0,0.0,6.73,Nicolás Previtali,nicolas-previtali,16,906807,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
0,55.56,3,0,0,1,0.0,14,0.0,0,0,6,1,5,0,0,0,0.0,5,6,0,0,0,0.0,6.73,Yilmar Filigrana,yilmar-filigrana,14,874724,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
1,100.0,0,0,0,0,0.0,6,16.67,0,0,0,1,1,0,0,0,0.0,1,5,0,1,1,0.0,6.72,Pablo Cifuentes,pablo-cifuentes,1,873737,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,33.33,5,0,0,0,0.0,11,0.0,0,0,0,0,3,0,0,0,0.0,1,3,0,0,0,0.0,6.72,Tommy Chamba,tommy-chamba,70,1404583,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
1,61.11,8,0,0,1,0.0,35,2.86,0,0,3,4,11,0,0,0,0.0,11,16,0,1,1,0.0,6.72,Henry Patta,henry-patta,4,588620,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
0,50.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,6.72,Jose Caicedo,caicedo-jose,3,1474796,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,0.0,0,0,0,1,,1,0.0,0,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0.0,6.72,Kevin Velasco,kevin-velasco,1,1185054,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
0,46.15,0,0,0,1,0.0,10,0.0,0,0,0,1,4,0,0,0,0.0,6,6,0,0,0,0.0,6.72,Marlon Medranda,medranda-marlon,1,1020037,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
0,42.86,2,0,0,0,0.0,16,0.0,0,0,0,0,3,0,0,0,0.0,6,11,0,0,0,0.0,6.72,Marco Montaño,marco-montano,3,827138,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
4,100.0,3,1,0,0,0.0,20,20.0,0,0,6,2,10,1,0,1,100.0,3,7,1,4,3,0.0,6.72,Enzo López,enzo-lopez,4,1022783,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
1,80.0,5,0,0,0,0.0,14,7.14,2,0,0,0,2,1,0,0,100.0,8,7,1,1,1,0.0,6.72,Onofre Mejia,onofre-mejia,1,338951,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
2,50.0,3,1,0,0,0.0,13,15.38,0,0,9,1,6,2,0,2,50.0,6,4,1,2,0,0.0,6.72,Jefferson Caicedo,caicedo-jefferson,3,927271,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
1,0.0,0,0,0,0,0.0,7,14.29,0,1,2,2,3,0,0,0,0.0,0,4,0,1,0,0.0,6.72,Jan Hurtado,jan-hurtado,573,868777,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,2,0.0,0,0,2,0,2,0,0,0,0.0,0,0,0,0,0,0.0,6.72,Jackson Rodríguez,jackson-rodriguez,10,1018168,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
6,39.02,5,0,0,0,0.0,30,20.0,0,2,4,0,13,0,0,3,0.0,16,12,0,6,1,0.0,6.72,Renny Sinisterra,sinisterra-renny,25,1131289,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,50.0,0,0,0,0,,0,0.0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.71,Darwin Torres,darwin-torres,19,220757,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
0,50.0,0,0,0,2,,11,0.0,0,0,1,1,3,0,0,0,0.0,2,8,0,0,0,0.0,6.71,Michael Rangel,michael-rangel,139,1103938,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
0,50.0,0,0,0,0,,1,0.0,0,0,2,0,1,0,0,0,0.0,14,0,0,0,0,0.0,6.71,José Hernández,jose-hernandez,8,885589,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
1,25.0,1,0,0,0,,6,16.67,1,1,3,0,2,0,0,0,0.0,1,3,0,1,0,0.0,6.71,Alejandro Gabriel Quintana,alejandro-gabriel-quintana,16,868706,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
1,33.33,4,0,0,0,0.0,8,12.5,0,1,1,0,2,0,0,0,0.0,2,2,0,1,0,0.0,6.71,Alex Rangel,rangel-alex,8,1109883,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
3,42.5,4,1,0,1,0.0,20,15.0,0,0,4,1,7,1,0,0,100.0,17,9,1,3,3,0.0,6.71,Adonis Preciado,adonis-preciado,38,975536,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
3,61.76,7,1,1,1,0.0,35,8.57,0,0,7,4,14,0,0,1,0.0,21,14,0,2,2,0.0,6.71,Erick Castillo,erick-castillo,74,338957,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
1,100.0,1,0,0,0,0.0,5,20.0,0,1,1,1,3,0,0,0,0.0,1,1,0,1,0,0.0,6.71,Diego Hurtado,diego-hurtado,3,922854,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,0.0,1,0,0,0,0.0,3,0.0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,0.0,6.71,Wilker Ángel,wilker-angel,331,147358,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
2,66.67,1,0,0,0,0.0,12,16.67,0,0,2,1,4,1,0,2,100.0,4,7,1,2,0,0.0,6.71,Jhoanner Chávez,jhoanner-chavez,245,1002458,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
2,50.0,0,1,1,0,0.0,4,50.0,0,0,1,0,2,0,0,0,0.0,2,2,0,1,2,0.0,6.71,Marco Alexander Carrasco Bonilla,carrasco-bonilla-marco-alexander,5,966583,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,88.89,0,0,0,0,0.0,3,0.0,0,0,0,0,1,0,0,0,0.0,8,2,0,0,0,0.0,6.71,Ronny Biojo,biojo-ronny,1,965873,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
2,56.52,3,1,0,1,0.0,17,11.76,1,0,3,0,6,0,0,0,0.0,13,8,0,2,2,0.0,6.7,Rommel Tapia,rommel-tapia,1,1391980,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,0.0,7,0.0,0,0,2,0,2,0,0,0,0.0,0,5,0,0,0,0.0,6.7,Bryan Elian Vinan Rodriguez,bryan-elian-vinan-rodriguez,1,964923,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
0,100.0,0,0,0,0,,1,0.0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0.0,6.7,Derlis Mereles,mereles-derlis,15,974113,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.7,Álvaro Preciado,alvaro-preciado,9,974099,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
0,100.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.7,Guillermo Rendón,guillermo-rendon,8,1177429,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
0,100.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.7,Marcos Olmedo,olmedo-marcos,2,975773,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.7,Jeremy Mina,mina-jeremy,1,1116363,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
0,0.0,0,0,0,0,,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.7,Ronal de Jesus,de-jesus-ronal,1,989375,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
0,0.0,1,0,0,0,,1,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.7,Ariel Aguas,aguas-ariel,0,1485140,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,66.67,1,0,0,0,,2,0.0,0,0,0,0,0,0,0,0,0.0,2,1,0,0,0,0.0,6.7,Ivan Becker,becker-ivan,2,1001813,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.7,Wilson Chuchuca,chuchuca-wilson,2,1521968,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
0,48.28,4,0,0,1,0.0,11,0.0,0,0,0,0,2,0,0,0,0.0,14,5,0,0,0,0.0,6.69,Mario Pineida,mario-pineida,113,158365,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
0,41.67,2,0,0,0,0.0,3,0.0,0,0,0,0,1,0,0,0,0.0,10,0,0,0,0,0.0,6.69,Angelo Mina,mina-angelo,4,989217,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
0,72.73,5,0,0,0,0.0,14,0.0,0,0,1,0,3,0,0,0,0.0,8,6,0,0,0,0.0,6.69,Bryan Carabalí,bryan-carabali,34,877439,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
1,66.67,5,0,1,0,0.0,16,6.25,0,0,0,0,3,0,0,0,0.0,12,8,0,0,1,0.0,6.69,Jonathan Borja,jonathan-borja,40,869784,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,45.83,3,0,0,1,0.0,15,0.0,0,0,5,0,2,0,0,0,0.0,11,10,0,0,0,0.0,6.69,Romario Caicedo,romario-caicedo,11,858239,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
0,50.0,6,0,0,0,0.0,11,0.0,6,0,0,0,0,0,0,0,0.0,1,5,0,0,0,0.0,6.69,Carlos Feraud,carlos-feraud,6,249519,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
3,35.29,12,2,0,0,0.0,35,8.57,0,1,12,4,14,1,0,2,0.0,6,9,0,3,0,0.0,6.69,Rodrigo Rivas González,rodrigo-rivas-gonzalez,25,850930,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
0,57.14,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0.0,4,1,0,0,0,0.0,6.69,Ariel Garcia,garcia-ariel,1,1185732,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
1,60.0,5,0,0,0,0.0,15,6.67,0,1,1,1,6,0,0,0,0.0,6,4,0,1,0,0.0,6.69,Bruno Téliz,bruno-teliz,17,976170,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
1,0.0,0,0,0,0,,2,50.0,0,1,0,1,2,0,0,0,0.0,0,0,0,1,0,0.0,6.69,Andres Campas,andres-campas,1,1185561,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.69,José Luis Angulo,jose-luis-angulo,2,931633,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
